,id,id_download_nonleak,sentinel_img_date_nonleak,landsat_img_date_nonleak,date_diff_img_nonleak,date_diff_leak_nonleak,sentinel_cloud_nonleak,landsat_cloud_nonleak,rmse_nonleak
962,37615.0,37615.0,2022-12-08,2022-12-12,4 days,7 days,1e-05,0.04,278.0085119623843
963,37457.0,37457.0,2022-12-08,2022-12-12,4 days,7 days,1e-05,0.04,302.6204191653273
964,37553.0,37553.0,2022-12-08,2022-12-12,4 days,7 days,1e-05,0.04,282.74960604662584
965,37583.0,37583.0,2022-12-08,2022-12-12,4 days,6 days,1e-05,0.04,424.82962461590915
966,37500.0,37500.0,2022-12-08,2022-12-12,4 days,6 days,1e-05,0.04,276.16198705656063
967,37501.0,37501.0,2022-12-08,2022-12-12,4 days,6 days,1e-05,0.04,280.9457008413832
968,37446.0,37446.0,2023-01-04,2023-01-06,2 days,29 days,0.000864,0.12,354.1458349716755
969,37476.0,37476.0,2023-01-09,2023-01-13,4 days,14 days,0.000276,0.03,405.7442915399346
970,37668.0,37668.0,2023-01-09,2023-01-13,4 days,24 days,0.000276,0.03,194.91263182527774
971,37490.0,37490.0,2023-01-09,2023-01-13,4 days,16 days,0.000276,0.03,258.36359897498124
972,37640.0,37640.0,2023-01-09,2023-01-13,4 days,16 days,0.000276,0.03,301.38599060115337
973,37657.0,37657.0,2023-01-09,2023-01-13,4 days,16 days,0.000276,0.03,311.2850042309398
974,37495.0,37495.0,2023-01-09,2023-01-13,4 days,20 days,0.000276,0.03,240.51987165497556
975,37637.0,37637.0,2023-01-09,2023-01-13,4 days,20 days,0.000276,0.03,364.39109424049866
976,37638.0,37638.0,2023-01-09,2023-01-13,4 days,20 days,0.000276,0.03,386.62327826843085
977,37498.0,37498.0,2023-01-09,2023-01-13,4 days,18 days,0.000276,0.03,232.5723423536668
978,37642.0,37642.0,2023-01-09,2023-01-13,4 days,14 days,0.000276,0.03,263.0725924287663
979,37664.0,37664.0,2023-01-09,2023-01-13,4 days,14 days,0.000276,0.03,258.69430616234126
980,37475.0,37475.0,2023-01-09,2023-01-13,4 days,13 days,0.000276,0.03,177.76988738941657
981,37486.0,37486.0,2023-01-09,2023-01-13,4 days,13 days,0.000276,0.03,197.22108200806264
982,37499.0,37499.0,2023-01-09,2023-01-13,4 days,9 days,0.000276,0.03,204.2458961707236
983,37665.0,37665.0,2023-01-09,2023-01-13,4 days,11 days,0.000276,0.03,119.39994914265768
984,37521.0,37521.0,2023-01-09,2023-01-13,4 days,11 days,0.000276,0.03,197.90102945450616
