Id,FECHA DE CREACIÓN,FECHA DE INICIO,FECHA FINAL,CODUNIDAD,FECHALEGALIZACION,NOMBREESTADO,NOMBRETRABAJO,CAUSAL,X,Y
1863,05/12/2022,02/12/2022,02/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777931.7098,2421316.216
1864,06/12/2022,12/12/2022,12/12/2022,1879,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780285.2304,2423721.736
1865,06/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",777654.3202,2423385.326
1866,09/12/2022,07/12/2022,07/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785891.419,2420577.568
1867,19/12/2022,21/12/2022,21/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784078.2486,2418309.919
1871,15/12/2022,20/12/2022,20/12/2022,471,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785006.1709,2420171.539
1872,20/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784556.4737,2418781.681
1873,20/11/2022,01/12/2022,01/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780019.2132,2421984.733
1874,23/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783380.7987,2421211.224
1875,10/11/2022,27/12/2022,27/12/2022,757,29/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785327.2804,2425289.88
1879,13/12/2022,15/12/2022,15/12/2022,468,15/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784760.2006,2420606.965
1880,14/11/2022,14/11/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778870.5532,2420152.603
1881,01/12/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",786335.5691,2420875.867
1882,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778890.4862,2422340.402
1883,05/12/2022,05/12/2022,05/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",779031.2752,2421683.367
1884,05/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779385.6375,2418405.222
1885,03/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783402.8252,2425936.51
1886,29/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780001.5359,2423715.078
1887,09/11/2022,12/11/2022,19/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783964.6548,2423796.135
1888,23/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784474.12,2428660.315
1889,01/12/2022,28/11/2022,28/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",784742.2337,2418754.516
1890,23/11/2022,25/11/2022,19/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784245.6325,2422104.86
1891,01/12/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782020.0738,2414524.02
1892,02/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782268.0769,2419252.452
1893,06/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782574.81,2428180.59
1894,01/12/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782477.5897,2414002.806
1897,01/12/2022,03/12/2022,03/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785041.8888,2420972.828
1898,06/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782631.7975,2425666.176
1899,06/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782633.6792,2425660.478
1902,29/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",780475.5753,2423969.345
1903,01/12/2022,30/11/2022,30/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",786309.4517,2420812.638
1904,02/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782704.0152,2419294.95
1905,19/12/2022,21/12/2022,21/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779159.3742,2418613.443
1906,19/12/2022,28/12/2022,28/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784323.6967,2424104.423
1907,07/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782956.4691,2423378.978
1908,17/11/2022,12/12/2022,12/12/2022,461,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"CANCELADA, SE GENERA SAP",782954.8166,2421179.275
1909,06/12/2022,06/12/2022,16/12/2022,757,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778567.1329,2422908.038
1910,01/12/2022,05/12/2022,05/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"CANCELADA, SE GENERA SAP",780167.7624,2424731.964
1911,23/11/2022,14/11/2022,14/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",786426.4005,2422949.087
1912,01/12/2022,30/11/2022,30/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784161.2514,2419739.466
1913,01/12/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778174.6593,2420507.562
1914,01/12/2022,14/12/2022,14/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",776836.1429,2423907.521
1916,25/12/2022,28/12/2022,28/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781548.9208,2423999.004
1917,26/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784262.1552,2427987.8
1918,12/12/2022,13/12/2022,13/12/2022,445,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783205.3098,2429098.484
1919,26/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783436.0554,2427993.768
1920,01/12/2022,02/12/2022,19/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777580.9919,2424276.293
1921,24/11/2022,02/12/2022,02/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784625.9281,2420402.251
1922,25/11/2022,03/12/2022,03/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780423.609,2428066.471
1923,28/11/2022,06/12/2022,06/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785326.2109,2420721.269
1924,01/12/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779313.0496,2417962.028
1925,05/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781784.2303,2421123.121
1926,01/12/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",782473.3953,2414008.446
1927,01/12/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",782024.5188,2414423.216
1928,05/12/2022,05/12/2022,16/12/2022,757,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780310.3492,2423362.728
1929,03/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782077.5924,2418577.56
1930,20/12/2022,13/12/2022,13/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783223.9864,2429174.608
1931,05/12/2022,04/12/2022,04/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781203.1104,2430592.5
1934,23/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780925.2798,2420970.598
1935,12/12/2022,13/12/2022,13/12/2022,464,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780761.1875,2420055.653
1937,24/12/2022,17/12/2022,17/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779610.1746,2417768.125
1938,24/12/2022,17/12/2022,17/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",779610.8953,2417764.309
1939,24/12/2022,17/12/2022,17/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"CANCELADA, SE GENERA CT",784113.3795,2423730.793
1940,24/12/2022,17/12/2022,17/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783779.4869,2418211.557
1941,24/12/2022,17/12/2022,17/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783969.8622,2418446.153
1942,24/12/2022,17/12/2022,17/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",782318.0574,2415369.991
1943,24/12/2022,24/12/2022,24/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"CANCELADA, SE GENERA FTC",786021.812,2420745.295
1945,11/12/2022,21/12/2022,21/12/2022,757,25/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",778213.6829,2426333.228
1946,09/12/2022,16/12/2022,16/12/2022,757,25/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782942.4129,2418746.352
1947,22/12/2022,23/12/2022,23/12/2022,757,23/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778724.802,2420715.677
1948,15/12/2022,16/12/2022,16/12/2022,471,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785119.8892,2421105.196
1949,10/12/2022,10/12/2022,10/12/2022,466,10/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782382.8904,2418974.339
1950,10/12/2022,10/12/2022,10/12/2022,467,10/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777590.1092,2420056.497
1951,22/12/2022,22/12/2022,22/12/2022,757,22/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783754.8475,2423669.053
1952,16/12/2022,16/12/2022,16/12/2022,465,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",778919.257,2418652.89
1953,16/12/2022,16/12/2022,16/12/2022,445,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784171.6718,2428449.382
1954,13/12/2022,14/12/2022,14/12/2022,462,14/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779348.6082,2421415.205
1955,14/12/2022,15/12/2022,15/12/2022,468,15/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784650.5344,2420384.577
1956,14/12/2022,15/12/2022,15/12/2022,472,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784438.046,2423211.938
1958,26/12/2022,23/12/2022,23/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784144.7279,2422203.36
1959,14/12/2022,28/12/2022,28/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782590.9766,2414072.309
1960,29/12/2022,27/12/2022,27/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",782827.2074,2416320.013
1961,17/12/2022,22/12/2022,22/12/2022,757,22/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784105.3657,2424799.818
1962,24/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"CANCELADA, SE GENERA SAP",780007.1959,2420481.917
1963,20/12/2022,20/12/2022,20/12/2022,1876,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",777593.1087,2426491.903
1964,19/12/2022,22/12/2022,22/12/2022,757,22/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784240.9972,2423944.03
1965,26/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",779108.2777,2418770.925
1966,22/12/2022,22/12/2022,22/12/2022,757,22/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778712.5966,2420669.862
1967,20/12/2022,21/12/2022,21/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779221.6294,2419896.897
1970,26/12/2022,23/12/2022,23/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",776941.0861,2420750.564
1971,24/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779337.2043,2418814.955
1972,24/12/2022,19/12/2022,19/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",779319.0024,2418815.85
1973,24/12/2022,19/12/2022,19/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779314.6253,2418815.805
1974,24/12/2022,19/12/2022,19/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779332.4471,2418815.192
1979,29/12/2022,31/12/2022,31/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783917.585,2419228.133
1980,29/12/2022,31/12/2022,31/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783920.8959,2419232.952
1981,29/12/2022,27/12/2022,27/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783927.8596,2419243.047
1982,24/12/2022,20/12/2022,20/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777467.0714,2419301.839
1983,24/12/2022,20/12/2022,20/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777460.8274,2419291.768
1985,24/12/2022,20/12/2022,20/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783763.8809,2419312.69
1986,24/12/2022,20/12/2022,20/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783785.919,2419349.228
1987,24/12/2022,20/12/2022,20/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",780652.2134,2424832.394
1988,24/12/2022,20/12/2022,20/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785640.642,2425458.081
1989,24/12/2022,20/12/2022,20/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784572.6546,2421564.494
1991,12/12/2022,13/12/2022,13/12/2022,465,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777271.2996,2420103.91
1992,23/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780979.0261,2426585.361
1993,22/12/2022,22/12/2022,22/12/2022,757,22/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778710.8737,2421388.877
1994,26/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783274.7979,2427291.272
1995,26/12/2022,29/12/2022,30/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781526.2954,2419442.598
1996,21/12/2022,22/12/2022,22/12/2022,757,26/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785070.4254,2423582.315
1997,12/12/2022,14/12/2022,14/12/2022,487,14/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783969.8622,2418446.153
1998,22/12/2022,23/12/2022,23/12/2022,757,23/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784728.958,2425621.74
2000,23/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780878.1736,2421000.631
2001,22/12/2022,23/12/2022,23/12/2022,757,23/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784767.5092,2425622.247
2002,24/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784337.0085,2427940.367
2003,22/12/2022,23/12/2022,23/12/2022,757,23/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783614.3075,2419172.565
2005,29/12/2022,30/12/2022,30/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783337.0109,2423882.92
2006,25/12/2022,27/12/2022,28/12/2022,757,28/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780192.5893,2421973.516
2007,15/12/2022,17/12/2022,17/12/2022,757,24/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785803.665,2423340.211
2008,23/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",780874.5316,2421006.375
2009,26/12/2022,27/12/2022,28/12/2022,757,29/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784221.3193,2423182.643
2010,14/12/2022,16/12/2022,16/12/2022,445,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784575.9446,2428279.573
2011,28/12/2022,20/12/2022,20/12/2022,757,29/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",775545.2591,2418571.002
2012,22/12/2022,22/12/2022,22/12/2022,757,22/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780874.3298,2416208.159
2013,22/12/2022,26/12/2022,26/12/2022,757,26/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",780041.5662,2420564.92
2015,27/12/2022,30/12/2022,30/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778728.9718,2420690.824
2016,27/12/2022,31/12/2022,31/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",778718.3696,2420619.99
2017,26/12/2022,22/12/2022,22/12/2022,757,26/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782332.3967,2414275.109
2018,22/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780869.1153,2427586.903
2019,22/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780534.1988,2426539.543
2020,22/12/2022,23/12/2022,23/12/2022,757,23/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",778725.7141,2420672.496
2021,12/12/2022,13/12/2022,13/12/2022,467,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783361.7872,2419953.175
2022,12/12/2022,13/12/2022,13/12/2022,757,14/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782052.1896,2420306.951
2024,14/12/2022,16/12/2022,16/12/2022,447,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",784901.3325,2422864.673
2026,07/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781207.4672,2421132.93
2027,19/12/2022,19/12/2022,20/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782560.81,2415308.25
2028,17/12/2022,21/12/2022,21/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,786021.812,2420745.295
2029,08/12/2022,12/12/2022,12/12/2022,447,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782631.7975,2425666.176
2030,16/12/2022,16/12/2022,16/12/2022,468,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",784071.4644,2419690.271
2031,07/12/2022,07/12/2022,16/12/2022,757,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780451.6783,2423411.161
2032,16/12/2022,19/12/2022,19/12/2022,447,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781055.3293,2430484.402
2033,08/12/2022,10/12/2022,10/12/2022,487,10/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785447.4871,2425709.744
2035,21/12/2022,21/12/2022,21/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782706.2272,2414491.018
2037,16/12/2022,16/12/2022,16/12/2022,441,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782835.1133,2423969.987
2038,20/12/2022,27/12/2022,27/12/2022,757,29/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782315.6075,2423482.212
2039,22/12/2022,24/12/2022,24/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780856.4466,2427556.559
2040,20/12/2022,22/12/2022,22/12/2022,757,22/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784253.9768,2424127.287
2041,28/12/2022,26/12/2022,26/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",781584.4649,2423956.616
2042,28/12/2022,26/12/2022,26/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785224.3256,2424927.047
2043,28/12/2022,29/12/2022,30/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785682.8026,2423039.438
2044,28/12/2022,28/12/2022,30/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784843.379,2425889.851
2046,31/12/2022,28/12/2022,28/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",782600.845,2414070.815
2047,15/12/2022,23/12/2022,23/12/2022,757,23/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783779.4869,2418211.557
2048,15/12/2022,19/12/2022,19/12/2022,1876,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777989.4368,2426778.829
2049,15/12/2022,19/12/2022,19/12/2022,461,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",779179.893,2420870.857
2050,29/12/2022,27/12/2022,27/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785456.8826,2420699.675
2051,15/12/2022,20/12/2022,20/12/2022,441,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784415.897,2425467.036
2052,14/12/2022,14/12/2022,14/12/2022,464,14/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780308.5196,2424638.56
2053,14/12/2022,12/12/2022,12/12/2022,757,14/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784692.5836,2425538.64
